title,release_year,runtime,id,director,user_reviews,star_rating,vote_count,gross_revenue (million USD),release_month,spring,summer,fall,winter,is_popular_director,G,PG,PG-13,R,Unrated
1344_sea_of_love,1989,113,tt0098273,Harold Becker,149,8.0,47000,169.451026,September,0,0,1,0,0,0,0,0,1,0
1345_the_croods_a_new_age,2020,95,tt2850386,Joel Crawford,310,6.9,57000,274.47463,November,0,0,1,0,0,0,1,0,0,0
1346_tenet,2020,150,tt6723592,Christopher Nolan,5700,7.8,628000,423.80821,September,0,0,1,0,1,0,0,1,0,0
1347_housesitter,1992,102,tt0104452,Frank Oz,79,5.5,28000,153.40127,June,0,1,0,0,0,0,1,0,0,0
1348_death_becomes_her,1992,104,tt0104070,Robert Zemeckis,277,6.7,141000,207.4453,July,0,1,0,0,1,0,0,1,0,0
1349_anastasia,1997,94,tt0118617,Don Bluth,270,6.7,142000,198.210695,December,0,0,0,1,0,1,0,0,0,0
1350_easy_a,2010,92,tt1282140,Will Gluck,457,6.4,431000,133.433838,September,0,0,1,0,0,0,0,1,0,0
1351_curious_george,2006,87,tt0381971,Matthew O'Callaghan,142,6.5,19000,128.226684,February,0,0,0,1,0,1,0,0,0,0
1352_open_range,2003,139,tt0316356,Kevin Costner,589,10.0,81000,126.627547,August,0,1,0,0,0,0,0,0,1,0
1353_joker_folie__deux,2024,138,tt11315808,Todd Phillips,2500,3.0,160000,265.800574,October,0,0,1,0,0,0,0,0,1,0
1354_halloween,2007,109,tt0373883,Rob Zombie,1300,6.0,135000,138.732977,August,0,1,0,0,0,0,0,0,1,0
1355_the_secret_life_of_walter_mitty,2013,114,tt0359950,Ben Stiller,870,8.0,355000,246.37016,December,0,0,0,1,0,0,1,0,0,0
1356_bicentennial_man,1999,132,tt0182789,Chris Columbus,439,6.8,128000,145.647722,December,0,0,0,1,0,0,1,0,0,0
1357_ali,2001,157,tt0248667,Michael Mann,439,6.1,108000,146.015834,December,0,0,0,1,1,0,0,0,1,0
1358_without_a_paddle,2004,95,tt0364751,Steven Brill,185,8.0,53000,131.198517,August,0,1,0,0,0,0,0,1,0,0
1359_demolition_man,1993,115,tt0106697,Marco Brambilla,361,6.7,202000,116.112234,October,0,0,1,0,0,0,0,0,1,0
1360_maze_runner_the_death_cure,2018,143,tt4500922,Wes Ball,553,6.3,177000,346.207778,January,0,0,0,1,0,0,0,1,0,0
1361_step_up_2_the_streets,2008,98,tt1023481,Jon M. Chu,125,6.2,93000,209.006165,February,0,0,0,1,0,0,0,1,0,0
1362_the_lincoln_lawyer,2011,118,tt1189340,Brad Furman,327,7.0,262000,144.761552,March,1,0,0,0,0,0,0,0,1,0
1363_the_butterfly_effect,2004,113,tt0289879,Eric Bress,1300,7.5,540000,154.761114,January,0,0,0,1,0,0,0,0,1,0
1364_throw_momma_from_the_train,1987,88,tt0094142,Danny DeVito,109,6.2,43000,115.831944,December,0,0,0,1,0,0,0,1,0,0
1365_red_eye,2005,85,tt0421239,Wes Craven,815,6.4,155000,154.150004,August,0,1,0,0,0,0,0,1,0,0
1366_shall_we_dance,2004,106,tt0358135,Peter Chelsom,241,6.2,51000,228.01892,October,0,0,1,0,0,0,0,1,0,0
1367_invincible,2006,105,tt0445990,Ericson Core,172,7.0,77000,116.28778,August,0,1,0,0,0,0,1,0,0,0
1368_the_chronicles_of_riddick,2004,119,tt0296572,David Twohy,746,8.0,247000,173.661546,June,0,1,0,0,0,0,0,0,1,0
1369_takers,2010,107,tt1135084,John Luessenhop,204,6.2,67000,137.950102,August,0,1,0,0,0,0,0,1,0,0
1370_jackass_forever,2022,96,tt11466222,Jeff Tremaine,319,6.8,53000,138.30745,February,0,0,0,1,0,0,0,0,1,0
1371_the_animal,2001,84,tt0255798,Luke Greenfield,150,5.7,66000,142.934196,June,0,1,0,0,0,0,0,1,0,0
1372_fences,2016,139,tt2671706,Denzel Washington,458,7.2,122000,122.097665,December,0,0,0,1,0,0,0,1,0,0
1373_shazam_fury_of_the_gods,2023,130,tt10151854,David F. Sandberg,693,7.0,137000,191.776012,March,1,0,0,0,0,0,0,1,0,0
1374_the_cider_house_rules,1999,126,tt0124315,Lasse Hallström,454,6.7,107000,146.090184,January,0,0,0,1,1,0,0,1,0,0
1375_boyz_n_the_hood,1991,112,tt0101507,John Singleton,310,7.5,162000,115.036772,July,0,1,0,0,0,0,0,0,1,0
1376_memoirs_of_a_geisha,2005,145,tt0397535,Rob Marshall,654,7.5,167000,219.73347,December,0,0,0,1,0,0,0,1,0,0
1377_pet_sematary,1989,103,tt0098084,Mary Lambert,438,8.0,119000,114.939605,April,1,0,0,0,0,0,0,0,1,0
1378_dragnet,1987,106,tt0092925,Tom Mankiewicz,117,6.4,39000,124.061032,June,0,1,0,0,0,0,0,1,0,0
1379_the_shack,2017,132,tt2872518,Stuart Hazeldine,492,6.5,41000,154.328533,March,1,0,0,0,0,0,0,1,0,0
1380_blood_diamond,2006,143,tt0450259,Edward Zwick,813,8.0,606000,229.098314,December,0,0,0,1,1,0,0,0,1,0
1381_the_specialist,1994,110,tt0111255,Luis Llosa,164,5.6,72000,227.725164,October,0,0,1,0,0,0,0,0,1,0
1382_next_friday,2000,98,tt0195945,Steve Carr,109,5.8,46000,117.155931,January,0,0,0,1,0,0,0,0,1,0
1383_sister_act_2_back_in_the_habit,1993,107,tt0108147,Bill Duke,123,5.7,61000,114.638058,December,0,0,0,1,0,0,1,0,0,0
1384_the_boss_baby_family_business,2021,107,tt6932874,Tom McGrath,198,5.9,24000,204.04556,July,0,1,0,0,0,0,1,0,0,0
1385_willow,1988,126,tt0096446,Ron Howard,324,7.2,135000,114.540715,May,1,0,0,0,1,0,1,0,0,0
1386_the_whole_nine_yards,2000,98,tt0190138,Jonathan Lynn,358,6.7,132000,163.634143,February,0,0,0,1,0,0,0,0,1,0
1387_13_going_on_30,2004,98,tt0337563,Gary Winick,470,7.0,232000,153.689865,April,1,0,0,0,0,0,0,1,0,0
1388_the_blues_brothers,1980,133,tt0080455,John Landis,509,4.9,222000,172.45978,June,0,1,0,0,0,0,0,0,1,0
1389_us_marshals,1998,131,tt0120873,Stuart Baird,199,6.6,118000,159.53481,March,1,0,0,0,0,0,0,1,0,0
1390_12_monkeys,1995,129,tt0114746,Terry Gilliam,800,8.0,663000,225.980918,January,0,0,0,1,1,0,0,0,1,0
1391_unlawful_entry,1992,111,tt0105699,Jonathan Kaplan,92,6.4,20000,114.277438,June,0,1,0,0,0,0,0,0,1,0
1392_beethoven,1992,87,tt0103786,Brian Levant,97,5.0,79000,204.328098,April,1,0,0,0,0,0,1,0,0,0
1393_annie,1982,127,tt0083564,John Huston,182,10.0,51000,114.122864,June,0,1,0,0,1,0,1,0,0,0
1394_beaches,1988,123,tt0094715,Garry Marshall,148,9.0,30000,114.083732,January,0,0,0,1,0,0,0,1,0,0
1395_the_perfect_guy,2015,100,tt3862750,David M. Rosenthal,57,5.2,12000,117.300608,September,0,0,1,0,0,0,0,1,0,0
1396_escape_from_planet_earth,2012,89,tt0765446,Cal Brunker,64,6.0,27000,131.952166,February,0,0,0,1,0,0,1,0,0,0
1397_american_reunion,2012,113,tt1605630,Jon Hurwitz,237,7.0,229000,292.001105,April,1,0,0,0,0,0,0,0,1,0
1398_escape_room,2019,99,tt5886046,Adam Robitel,881,7.0,151000,212.717678,January,0,0,0,1,0,0,0,1,0,0
1399_shanghai_noon,2000,110,tt0184894,Tom Dey,325,6.6,139000,156.211969,May,1,0,0,0,0,0,0,1,0,0
1400_midway,2019,138,tt6924650,Roland Emmerich,1200,6.2,100000,184.237191,November,0,0,1,0,0,0,0,1,0,0
1401_the_time_machine,2002,96,tt0268695,Simon Wells,717,7.5,133000,180.56167,March,1,0,0,0,0,0,0,1,0,0
1402_saw_v,2008,92,tt1132626,David Hackl,343,5.8,143000,170.610828,October,0,0,1,0,0,0,0,0,1,0
1403_a_civil_action,1998,115,tt0120633,Steven Zaillian,211,6.6,32000,113.419962,January,0,0,0,1,0,0,0,1,0,0
1404_clueless,1995,97,tt0112697,Amy Heckerling,431,9.0,262000,113.316354,July,0,1,0,0,0,0,0,1,0,0
1405_rat_race,2001,112,tt0250687,Jerry Zucker,569,6.5,127000,142.116589,August,0,1,0,0,0,0,0,1,0,0
1406_a_knights_tale,2001,132,tt0183790,Brian Helgeland,756,6.8,210000,174.057359,May,1,0,0,0,0,0,0,1,0,0
1407_executive_decision,1996,133,tt0116253,Stuart Baird,214,6.5,63000,178.538432,March,1,0,0,0,0,0,0,0,1,0
1408_tombstone,1993,130,tt0108358,George P. Cosmatos,2,8.0,180000,113.01013,December,0,0,0,1,0,0,0,0,1,0
1410_joy,2015,124,tt2446980,David O. Russell,372,7.7,149000,157.585291,December,0,0,0,1,0,0,0,1,0,0
1411_the_big_chill,1983,105,tt0085244,Lawrence Kasdan,249,7.1,44000,112.799394,September,0,0,1,0,0,0,0,0,1,0
1412_drumline,2002,118,tt0303933,Charles Stone III,217,7.0,37000,113.987669,December,0,0,0,1,0,0,0,1,0,0
1413_edward_scissorhands,1990,105,tt0099487,Tim Burton,803,7.9,545000,142.386357,December,0,0,0,1,1,0,0,1,0,0
1414_once_upon_a_time_in_mexico,2003,102,tt0285823,Robert Rodriguez,546,6.3,173000,155.12917,September,0,0,1,0,0,0,0,0,1,0
1415_dracula_untold,2014,92,tt0829150,Gary Shore,616,6.1,216000,273.404635,October,0,0,1,0,0,0,0,1,0,0
1416_me_before_you,2016,110,tt2674426,Thea Sharrock,655,7.0,309000,264.69015,June,0,1,0,0,0,0,0,1,0,0
1417_fantastic_four,2015,100,tt1502712,Josh Trank,998,5.7,183000,224.000429,August,0,1,0,0,0,0,0,1,0,0
1418_primal_fear,1996,129,tt0117381,Gregory Hoblit,418,7.7,259000,158.732366,April,1,0,0,0,0,0,0,0,1,0
1419_be_cool,2005,118,tt0377471,F. Gary Gray,355,4.0,74000,151.810695,March,1,0,0,0,0,0,0,1,0,0
1420_paranorman,2012,92,tt1623288,Chris Butler,245,6.8,113000,163.14245,August,0,1,0,0,0,0,1,0,0,0
1421_saw,2004,103,tt0387564,James Wan,1800,9.0,488000,160.004587,October,0,0,1,0,0,0,0,0,1,0
1422_romeo_must_die,2000,115,tt0165929,Andrzej Bartkowiak,401,5.8,75000,147.010096,March,1,0,0,0,0,0,0,0,1,0
1423_forever_young,1992,102,tt0104291,Steve Miner,71,6.7,51000,183.912374,December,0,0,0,1,0,0,1,0,0,0
1424_the_suicide_squad,2021,132,tt6334354,James Gunn,3500,7.2,432000,224.53485,August,0,1,0,0,0,0,0,0,1,0
1425_friends_with_benefits,2011,109,tt1632708,Will Gluck,292,6.5,409000,205.344999,July,0,1,0,0,0,0,0,0,1,0
1426_free_birds,2013,91,tt1621039,Jimmy Hayward,125,5.7,27000,166.137552,November,0,0,1,0,0,0,1,0,0,0
1427_happy_death_day,2017,96,tt5308322,Christopher Landon,615,6.6,175000,181.163111,October,0,0,1,0,0,0,0,1,0,0
1428_legend_of_the_guardians_the_owls_of_gahoole,2010,97,tt1219342,Zack Snyder,219,7.0,90000,195.748703,September,0,0,1,0,0,0,1,0,0,0
1429_police_academy_2_their_first_assignment,1985,87,tt0089822,Jerry Paris,114,7.0,61000,111.2,March,1,0,0,0,0,0,0,1,0,0
1430_snake_eyes,1998,98,tt0120832,Brian De Palma,286,7.0,90000,159.482818,August,0,1,0,0,1,0,0,0,1,0
1431_never_been_kissed,1999,107,tt0151738,Raja Gosnell,396,7.1,100000,140.039986,April,1,0,0,0,0,0,0,1,0,0
1432_neighbors_2_sorority_rising,2016,92,tt4438848,Nicholas Stoller,228,6.0,134000,163.462874,May,1,0,0,0,0,0,0,0,1,0
1433_the_haunting_in_connecticut,2009,92,tt0492044,Peter Cornwell,240,5.3,67000,132.967836,March,1,0,0,0,0,0,0,1,0,0
1434_ghosts_of_girlfriends_past,2009,100,tt0821640,Mark Waters,160,6.0,97000,157.616841,May,1,0,0,0,0,0,0,1,0,0
1435_why_did_i_get_married,2007,113,tt0906108,Tyler Perry,120,4.8,14000,111.067411,October,0,0,1,0,0,0,0,1,0,0
1436_the_shallows,2016,86,tt4052882,Jaume Collet-Serra,655,6.3,149000,174.224801,June,0,1,0,0,0,0,0,1,0,0
1437_i_am_number_four,2011,111,tt1464540,D.J. Caruso,430,6.1,250000,204.978874,February,0,0,0,1,0,0,0,1,0,0
1438_halloween_h20_20_years_later,1998,86,tt0120694,Steve Miner,753,5.8,85000,110.083476,August,0,1,0,0,0,0,0,0,1,0
1439_the_guardian,2006,139,tt0406816,Andrew Davis,329,7.0,101000,149.985272,September,0,0,1,0,0,0,0,1,0,0
1440_dont_say_a_word,2001,113,tt0260866,Gary Fleder,279,6.3,59000,155.021734,September,0,0,1,0,0,0,0,0,1,0
1441_the_abyss,1989,140,tt0096754,James Cameron,549,7.6,201000,145.501353,August,0,1,0,0,1,0,0,1,0,0
1442_spawn,1997,96,tt0120177,Mark A.Z. Dippé,288,8.0,74000,142.710217,August,0,1,0,0,0,0,0,1,0,0
1443_doc_hollywood,1991,104,tt0101745,Michael Caton-Jones,102,6.5,41000,109.661558,August,0,1,0,0,0,0,0,1,0,0
1444_starship_troopers,1997,129,tt0120201,Paul Verhoeven,1200,8.0,334000,176.028754,November,0,0,1,0,0,0,0,0,1,0
1445_office_christmas_party,2016,105,tt1711525,Josh Gordon,248,6.3,92000,169.268793,December,0,0,0,1,0,0,0,0,1,0
1446_ordinary_people,1980,124,tt0081283,Robert Redford,389,7.4,59000,109.533846,September,0,0,1,0,0,0,0,0,1,0
1447_this_means_war,2012,103,tt1596350,McG,326,6.3,197000,211.25207,February,0,0,0,1,0,0,0,1,0,0
1448_the_curse_of_la_llorona,2019,93,tt4913966,Michael Chaves,660,6.0,61000,177.967478,April,1,0,0,0,0,0,0,0,1,0
1449_project_x,2012,88,tt1636826,Nima Nourizadeh,345,7.6,245000,157.46373,March,1,0,0,0,0,0,0,0,1,0
1450_tag,2018,100,tt2854926,Jeff Tomsic,548,6.5,155000,132.96125,June,0,1,0,0,0,0,0,0,1,0
1451_pet_sematary,2019,100,tt0837563,Kevin Kölsch,1300,6.0,102000,167.842922,April,1,0,0,0,0,0,0,0,1,0
1453_source_code,2011,93,tt0945513,Duncan Jones,744,7.5,567000,202.044924,April,1,0,0,0,0,0,0,1,0,0
1454_small_soldiers,1998,110,tt0122718,Joe Dante,183,6.0,108000,109.365094,July,0,1,0,0,0,0,0,1,0,0
1455_assassins_creed,2016,115,tt2094766,Justin Kurzel,785,7.0,214000,295.345804,December,0,0,0,1,0,0,0,1,0,0
1456_what_men_want,2019,117,tt7634968,Adam Shankman,344,6.5,33000,126.828197,February,0,0,0,1,0,0,0,0,1,0
1457_the_omen,2006,110,tt0466909,John Moore,612,7.0,65000,174.582467,June,0,1,0,0,0,0,0,0,1,0
1458_crash,2004,112,tt0375679,Paul Haggis,1700,7.5,455000,152.990361,May,1,0,0,0,0,0,0,0,1,0
1459_new_years_eve,2011,118,tt1598822,Garry Marshall,210,5.6,91000,196.589276,December,0,0,0,1,0,0,0,1,0,0
1460_horrible_bosses_2,2014,108,tt2170439,Sean Anders,281,6.9,189000,162.090714,November,0,0,1,0,0,0,0,0,1,0
1461_the_hundredfoot_journey,2014,122,tt2980648,Lasse Hallström,268,9.0,89000,144.666689,August,0,1,0,0,1,0,1,0,0,0
1462_evil_dead,2013,91,tt1288558,Fede Alvarez,1100,6.5,206000,151.782808,April,1,0,0,0,0,0,0,0,1,0
1463_la_bamba,1987,108,tt0093378,Luis Valdez,102,7.0,38000,108.434007,July,0,1,0,0,0,0,0,1,0,0
1464_the_hateful_eight,2015,168,tt3460252,Quentin Tarantino,1700,7.8,690000,215.335032,December,0,0,0,1,1,0,0,0,1,0
1465_final_destination_3,2006,93,tt0414982,James Wong,667,5.8,163000,172.988323,February,0,0,0,1,0,0,0,0,1,0
1466_barbershop_the_next_cut,2016,111,tt3628584,Malcolm D. Lee,45,5.7,17000,109.717922,April,1,0,0,0,0,0,0,1,0,0
1467_insidious,2010,103,tt1591095,James Wan,1100,8.0,352000,154.115604,April,1,0,0,0,0,0,0,1,0,0
1468_terrifier_3,2024,125,tt27911000,Damien Leone,534,6.1,49000,144.303174,October,0,0,1,0,0,0,0,0,0,1
1469_the_verdict,1982,129,tt0084855,Sidney Lumet,237,7.9,48000,107.970988,December,0,0,0,1,1,0,0,0,1,0
1470_paranormal_activity_4,2012,88,tt2109184,Henry Joost,320,5.8,72000,196.687657,October,0,0,1,0,0,0,0,0,1,0
1471_focus,2015,105,tt2381941,Glenn Ficarra,355,6.6,286000,213.025926,February,0,0,0,1,0,0,0,0,1,0
1472_tin_cup,1996,135,tt0117918,Ron Shelton,95,7.0,55000,107.709176,August,0,1,0,0,0,0,0,0,1,0
1473_house_of_gucci,2021,158,tt11214590,Ridley Scott,1000,6.4,168000,207.078735,November,0,0,1,0,1,0,0,0,1,0
1474_paycheck,2003,119,tt0338337,John Woo,413,6.5,115000,171.039409,December,0,0,0,1,1,0,0,1,0,0
1475_rambo_iii,1988,102,tt0095956,Peter MacDonald,269,6.5,145000,242.731222,May,1,0,0,0,0,0,0,0,1,0
1476_ps_i_love_you,2007,126,tt0431308,Richard LaGravenese,311,6.4,222000,210.553111,December,0,0,0,1,0,0,0,1,0,0
1477_rookie_of_the_year,1993,103,tt0107985,Daniel Stern,56,9.0,32000,110.115847,July,0,1,0,0,0,0,1,0,0,0
1478_saw_x,2023,118,tt21807222,Kevin Greutert,499,6.6,89000,165.810378,September,0,0,1,0,0,0,0,0,1,0
1479_310_to_yuma,2007,122,tt0381849,James Mangold,737,7.6,342000,123.623136,September,0,0,1,0,0,0,0,0,1,0
1480_problem_child,1990,81,tt0100419,Dennis Dugan,133,5.5,34000,125.741782,July,0,1,0,0,0,0,1,0,0,0
1481_beethovens_2nd,1993,89,tt0106375,Rod Daniel,42,6.0,31000,171.686132,December,0,0,0,1,0,0,1,0,0,0
1482_robocop,1987,102,tt0093870,Paul Verhoeven,668,7.6,296000,106.854421,July,0,1,0,0,0,0,0,0,1,0
1483_yours_mine__ours,2005,88,tt0443295,Raja Gosnell,126,7.0,31000,126.075785,November,0,0,1,0,0,0,1,0,0,0
1484_corpse_bride,2005,77,tt0121164,Tim Burton,614,8.0,313000,170.639207,September,0,0,1,0,1,0,1,0,0,0
1485_life_as_we_know_it,2010,114,tt1055292,Greg Berlanti,129,6.4,142000,159.109097,October,0,0,1,0,0,0,0,1,0,0
1486_madeas_big_happy_family,2011,106,tt1787759,Tyler Perry,46,4.0,8900,107.506574,April,1,0,0,0,0,0,0,1,0,0
1487_final_destination,2000,98,tt0195714,James Wong,862,7.0,299000,166.211441,March,1,0,0,0,0,0,0,0,1,0
1488_sleepers,1996,147,tt0117665,Barry Levinson,378,7.9,245000,218.93057,October,0,0,1,0,0,0,0,0,1,0
1489_red_2,2013,116,tt1821694,Dean Parisot,264,8.0,185000,201.338125,July,0,1,0,0,0,0,0,1,0,0
1490_the_devil_inside,2012,83,tt1560985,William Brent Bell,323,7.9,38000,155.020434,January,0,0,0,1,0,0,0,0,1,0
1491_arachnophobia,1990,109,tt0099052,Frank Marshall,206,7.2,78000,106.41636,July,0,1,0,0,0,0,0,1,0,0
1492_life_of_the_party,2018,105,tt5619332,Ben Falcone,302,5.4,41000,118.719822,May,1,0,0,0,0,0,0,1,0,0
1493_letters_to_juliet,2010,105,tt0892318,Gary Winick,226,6.3,110000,132.325897,May,1,0,0,0,0,0,1,0,0,0
1494_blow,2001,124,tt0221027,Ted Demme,498,8.0,282000,136.273071,April,1,0,0,0,0,0,0,0,1,0
1495_my_cousin_vinny,1992,120,tt0104952,Jonathan Lynn,353,7.6,149000,117.01772,March,1,0,0,0,0,0,0,0,1,0
1496_forces_of_nature,1999,105,tt0141098,Bronwen Hughes,217,6.1,37000,146.80136,March,1,0,0,0,0,0,0,1,0,0
1497_sweeney_todd_the_demon_barber_of_fleet_street,2007,116,tt0408236,Tim Burton,947,7.9,397000,206.282345,December,0,0,0,1,1,0,0,0,1,0
1498_varsity_blues,1999,106,tt0139699,Brian Robbins,291,7.2,51000,107.188338,January,0,0,0,1,0,0,0,0,1,0
1499_message_in_a_bottle,1999,126,tt0139462,Luis Mandoki,260,7.0,41000,171.760032,February,0,0,0,1,0,0,0,1,0,0
1500_outrageous_fortune,1987,99,tt0093690,Arthur Hiller,52,6.9,8900,105.729482,January,0,0,0,1,0,0,0,0,1,0
1501_13_hours_the_secret_soldiers_of_benghazi,2016,144,tt4172430,Michael Bay,454,8.0,171000,122.264589,January,0,0,0,1,0,0,0,0,1,0
1502_kicking__screaming,2005,95,tt0384642,Jesse Dylan,146,5.6,42000,108.913157,May,1,0,0,0,0,0,1,0,0,0
1503_the_recruit,2003,115,tt0292506,Roger Donaldson,314,7.1,145000,153.994024,January,0,0,0,1,0,0,0,1,0,0
1504_unfaithful,2002,124,tt0250797,Adrian Lyne,613,6.0,103000,171.913549,May,1,0,0,0,0,0,0,0,1,0
1505_diary_of_a_wimpy_kid_rodrick_rules,2011,99,tt1650043,David Bowers,88,6.3,39000,125.225531,March,1,0,0,0,0,0,1,0,0,0
1506_the_boys_in_the_boat,2023,123,tt1856080,George Clooney,204,7.1,28000,108.142671,December,0,0,0,1,0,0,0,1,0,0
1507_king_kong,1976,134,tt0074751,John Guillermin,280,6.0,37000,105.22889,December,0,0,0,1,0,0,1,0,0,0
1508_the_strangers,2008,86,tt0482606,Bryan Bertino,954,7.0,151000,135.008066,May,1,0,0,0,0,0,0,0,1,0
1509_no_good_deed,2014,84,tt2011159,Sam Miller,121,5.0,23000,106.866842,September,0,0,1,0,0,0,0,1,0,0
1510_a_madea_christmas,2013,100,tt2609758,Tyler Perry,38,5.1,7500,105.939989,December,0,0,0,1,0,0,0,1,0,0
1511_hubble,2010,45,tt1433813,Toni Myers,12,6.0,4600,128.544829,March,1,0,0,0,0,1,0,0,0,0
1512_wall_street_money_never_sleeps,2010,133,tt1027718,Oliver Stone,280,7.3,108000,187.222637,September,0,0,1,0,1,0,0,1,0,0
1513_air,2023,111,tt16419074,Ben Affleck,441,7.2,183000,142.520212,April,1,0,0,0,0,0,0,0,1,0
1514_southpaw,2015,124,tt1798684,Antoine Fuqua,422,7.8,268000,144.39278,July,0,1,0,0,0,0,0,0,1,0
1515_blade_trinity,2004,113,tt0359013,David S. Goyer,610,5.8,196000,184.38981,December,0,0,0,1,0,0,0,0,1,0
1516_the_royal_tenenbaums,2001,110,tt0265666,Wes Anderson,1000,7.6,322000,123.808779,January,0,0,0,1,1,0,0,0,1,0
1517_radio,2003,109,tt0316465,Michael Tollin,225,7.2,45000,105.627366,October,0,0,1,0,0,0,1,0,0,0
1518_the_lake_house,2006,99,tt0410297,Alejandro Agresti,646,6.8,161000,167.160222,June,0,1,0,0,0,0,1,0,0,0
1519_the_color_of_money,1986,119,tt0090863,Martin Scorsese,193,7.9,97000,104.587964,October,0,0,1,0,1,0,0,0,1,0
1520_stand_by_me,1986,89,tt0092005,Rob Reiner,871,8.1,463000,105.812449,August,0,1,0,0,1,0,0,0,1,0
1521_star_trek_v_the_final_frontier,1989,107,tt0098382,William Shatner,395,7.2,66000,104.420098,June,0,1,0,0,0,0,1,0,0,0
1522_identity,2003,90,tt0309698,James Mangold,901,7.3,279000,142.419072,April,1,0,0,0,0,0,0,0,1,0
1523_the_little_rascals,1994,82,tt0110366,Penelope Spheeris,78,6.3,59000,119.433564,August,0,1,0,0,0,0,1,0,0,0
1524_jesus_revolution,2023,120,tt10098448,Jon Erwin,197,6.4,16000,106.396671,February,0,0,0,1,0,0,0,1,0,0
1525_awakenings,1990,121,tt0099077,Penny Marshall,297,6.8,169000,104.19295,January,0,0,0,1,0,0,0,1,0,0
1526_selma,2014,128,tt1020072,Ava DuVernay,372,7.2,97000,119.85967,January,0,0,0,1,0,0,0,1,0,0
1527_the_forbidden_kingdom,2008,104,tt0865556,Rob Minkoff,325,6.0,112000,180.867681,April,1,0,0,0,0,0,0,1,0,0
1528_south_park_bigger_longer__uncut,1999,81,tt0158983,Trey Parker,1000,8.7,220000,135.175467,June,0,1,0,0,0,0,0,0,1,0
1529_predators,2010,107,tt1424381,Nimród Antal,828,8.0,252000,179.233796,July,0,1,0,0,0,0,0,0,1,0
1530_temptation_confessions_of_a_marriage_counselor,2013,111,tt2070862,Tyler Perry,126,4.9,13000,105.118498,March,1,0,0,0,0,0,0,1,0,0
1531_amadeus,1984,160,tt0086879,Milos Forman,790,8.3,448000,104.086553,September,0,0,1,0,1,0,1,0,0,0
1532_underworld,2003,121,tt0320691,Len Wiseman,897,7.0,293000,147.679147,September,0,0,1,0,0,0,0,0,1,0
1533_the_call,2013,94,tt1911644,Brad Anderson,435,6.7,132000,120.445009,March,1,0,0,0,0,0,0,0,1,0
1534_funny_people,2009,146,tt1201167,Judd Apatow,366,5.9,125000,123.44028,July,0,1,0,0,0,0,0,0,1,0
1535_the_odd_life_of_timothy_green,2012,105,tt1462769,Peter Hedges,146,8.0,49000,107.867517,August,0,1,0,0,0,0,1,0,0,0
1536_finding_forrester,2000,136,tt0181536,Gus Van Sant,357,7.3,91000,131.854478,January,0,0,0,1,0,0,0,1,0,0
1537_footloose,2011,113,tt1068242,Craig Brewer,190,5.9,54000,115.349261,October,0,0,1,0,0,0,0,1,0,0
1538_exit_wounds,2001,101,tt0242445,Andrzej Bartkowiak,257,5.4,38000,131.717198,March,1,0,0,0,0,0,0,0,1,0
1539_i_can_do_bad_all_by_myself,2009,113,tt1385912,Tyler Perry,75,4.6,11000,103.467842,September,0,0,1,0,0,0,0,1,0,0
1540_the_china_syndrome,1979,122,tt0078966,James Bridges,153,7.4,34000,103.436852,March,1,0,0,0,0,0,1,0,0,0
1541_the_french_connection,1971,104,tt0067116,William Friedkin,451,6.7,144000,103.408437,October,0,0,1,0,1,0,0,0,1,0
1542_atomic_blonde,2017,115,tt2406566,David Leitch,833,6.7,214000,151.701895,July,0,1,0,0,0,0,0,0,1,0
1543_finding_neverland,2004,106,tt0308644,Marc Forster,694,6.7,215000,168.331226,December,0,0,0,1,0,0,1,0,0,0
1544_the_grey,2011,117,tt1601913,Joe Carnahan,972,7.0,269000,131.361931,January,0,0,0,1,0,0,0,0,1,0
1545_my_bloody_valentine,2009,101,tt1179891,Patrick Lussier,336,5.4,63000,152.28067,January,0,0,0,1,0,0,0,0,1,0
1546_a_cinderella_story,2004,95,tt0356470,Mark Rosman,269,6.0,98000,121.518546,July,0,1,0,0,0,0,1,0,0,0
1547_like_mike,2002,99,tt0308506,John Schultz,78,10.0,24000,113.70754,July,0,1,0,0,0,0,1,0,0,0
1548_sneakers,1992,126,tt0105435,Phil Alden Robinson,157,7.1,65000,156.665382,September,0,0,1,0,0,0,0,1,0,0
1549_dragonheart,1996,103,tt0116136,Rob Cohen,177,10.0,104000,166.63475,May,1,0,0,0,0,0,0,1,0,0
1550_american_made,2017,115,tt3532216,Doug Liman,390,7.1,219000,186.208593,September,0,0,1,0,0,0,0,0,1,0
1551_dennis_the_menace,1993,94,tt0106701,Nick Castle,102,5.7,67000,168.54153,June,0,1,0,0,0,0,1,0,0,0
1552_broadcast_news,1987,133,tt0092699,James L. Brooks,163,7.2,35000,118.580713,December,0,0,0,1,0,0,0,0,1,0
1553_muppets_most_wanted,2014,107,tt2281587,James Bobin,139,6.4,38000,131.566226,March,1,0,0,0,0,0,1,0,0,0
1554_naked_gun_33_13_the_final_insult,1994,83,tt0110622,Peter Segal,139,9.0,116000,102.265196,March,1,0,0,0,0,0,0,1,0,0
1555_up_close__personal,1996,124,tt0118055,Jon Avnet,68,6.5,16000,151.77741,March,1,0,0,0,0,0,0,1,0,0
